Order_ID,Customer_Name,Age,Gender,State,City,Product_Category,Product_Name,Quantity,Unit_Price,Sales_Amount,Order_Date,Payment_Method,Customer_Rating,Delivery_Status
ORD06409,Bimala Yohannan,22.0,Male,Karnataka,Bengaluru,Groceries,Milk,10.0,3776.48,31409.9,2024-07-07,Cash,2.7,Pending
ORD06410,Deepa Choudhry,47.0,Female,Maharashtra,Bengaluru,Clothing,Jeans,10.0,822.28,8222.8,2026-01-22,Cash,4.9,Pending
ORD06411,Darpan Chauhan,22.0,Male,Karnataka,Mumbai,Clothing,Shirt,8.0,4250.56,34004.48,2024-07-27,Cash,4.9,Delivered
ORD06411,Laksh Badal,54.0,Female,Maharashtra,Chennai,Groceries,Oil,10.0,3304.75,33047.5,2025-11-04,Debit Card,1.1,Cancelled
ORD06413,Yadavi Bhattacharyya,45.0,Female,Tamil Nadu,New Delhi,Books,Novel,4.0,4955.96,19823.84,2026-06-11,Cash,4.4,Delivered
ORD06414,Mitesh Lanka,45.0,Male,Karnataka,Mumbai,Electronics,Laptop,4.0,4630.45,18521.8,2025-01-05,Cash,3.1,Pending
ORD06415,Ansh Krishnan,34.0,Female,Maharashtra,Kochi,Furniture,Chair,3.0,4630.45,5489.58,2025-10-24,UPI,4.7,Delivered
ORD06416,Urishilla Shanker,48.0,Male,Maharashtra,Kochi,Clothing,Jacket,8.0,3253.64,26029.12,2024-12-20,Debit Card,3.4,Cancelled
ORD06416,Odika Nayar,54.0,Female,Maharashtra,Mumbai,Electronics,Laptop,1.0,4264.6,4264.6,2025-01-07,Debit Card,3.6,Cancelled
ORD06418,Dhruv Sachdev,22.0,Male,Tamil Nadu,New Delhi,Furniture,Sofa,1.0,1522.76,1522.76,2025-06-02,Net Banking,2.8,Delivered
ORD06419,Andrew Aurora,30.0,Female,Delhi,New Delhi,Clothing,Shirt,3.0,2324.85,6974.55,2025-11-06,UPI,2.4,Pending
ORD06420,Omya Choudhary,53.0,Male,Kerala,Bengaluru,Electronics,Mobile,4.0,2439.41,9757.64,2024-08-26,Net Banking,2.4,Pending
ORD06421,Maanav Nadig,60.0,Male,Karnataka,Kochi,Groceries,Oil,3.0,1918.77,5756.31,2025-08-09,Cash,1.2,Pending
ORD06422,Bhavika Vig,60.0,Male,Maharashtra,Kochi,Electronics,Laptop,2.0,1918.77,10779.66,2024-12-07,Cash,2.6,Cancelled
ORD06423,Rajeshri Saxena,62.0,Female,Delhi,New Delhi,Furniture,Chair,6.0,3339.35,20036.1,2026-03-24,Cash,2.7,Pending
ORD06424,Janya Goel,21.0,Female,Kerala,Kochi,Clothing,Chair,2.0,2790.99,5581.98,2024-10-02,Credit Card,2.7,Cancelled
ORD06425,Charan Ahuja,60.0,Female,Tamil Nadu,Bengaluru,Clothing,Jeans,5.0,801.37,4006.85,2025-10-14,UPI,2.4,Pending
ORD06426,Indali Aurora,25.0,Female,Kerala,Kochi,Clothing,Jeans,5.0,1485.61,7428.05,2026-02-21,Net Banking,3.9,Pending
ORD06427,Isaac Mittal,51.0,Female,Karnataka,New Delhi,Books,Novel,7.0,547.51,3832.57,2026-05-13,Net Banking,3.1,Delivered
ORD06428,Azaan Gala,55.0,Male,Karnataka,Chennai,Books,Dictionary,3.0,2412.31,7236.93,2025-06-30,Cash,3.8,Pending
ORD06429,Max Konda,33.0,Male,Tamil Nadu,Chennai,Unknown,Novel,8.0,3641.27,29130.16,2024-10-09,UPI,1.7,Cancelled
ORD06430,Onkar Devi,48.0,Female,Kerala,Chennai,Groceries,Milk,8.0,428.52,3428.16,2025-01-21,UPI,4.2,Cancelled
ORD06431,Logan Deol,60.0,Male,Kerala,New Delhi,Electronics,Headphones,4.0,428.52,8437.72,2026-02-08,Net Banking,2.6,Delivered
ORD06432,Logan Deol,18.0,Female,Tamil Nadu,Bengaluru,Clothing,Shirt,5.0,1082.21,5411.05,2025-02-03,Debit Card,3.6,Pending
ORD06433,Noah Minhas,37.0,Female,Maharashtra,New Delhi,Electronics,Laptop,10.0,2673.07,26730.7,2025-04-17,Cash,4.7,Cancelled
ORD06434,Jeevika Sekhon,63.0,Female,Delhi,New Delhi,Groceries,Milk,5.0,4902.29,24511.45,2024-10-23,Credit Card,1.9,Delivered
ORD06435,Unnati Patla,60.0,Male,Kerala,Bengaluru,Electronics,Laptop,9.0,4208.46,37876.14,2025-04-15,Debit Card,2.1,Delivered
ORD06436,Ekta Modi,60.0,Female,Karnataka,Bengaluru,Groceries,Laptop,10.0,1321.62,13216.2,2025-01-26,Debit Card,1.7,Pending
ORD06437,Kala Wagle,40.0,Female,Tamil Nadu,New Delhi,Groceries,Milk,9.0,1303.92,11735.28,2025-03-13,UPI,4.5,Delivered
ORD06438,Kamala Tella,40.0,Female,Kerala,New Delhi,Unknown,Milk,7.0,1670.91,11696.37,2025-06-06,Net Banking,2.6,Pending
ORD06439,Dayamai Vohra,63.0,Male,Kerala,New Delhi,Unknown,Rice,10.0,2226.29,22262.9,2026-05-31,Cash,1.7,Pending
ORD06440,Arunima Tata,39.0,Male,Karnataka,New Delhi,Groceries,Milk,10.0,4351.6,39164.4,2025-12-20,Credit Card,2.3,Pending
ORD06441,Gaurika Deshmukh,39.0,Male,Delhi,Kochi,Groceries,Milk,8.0,1461.01,39164.4,2025-12-14,Credit Card,4.0,Pending
ORD06442,Yashoda Shere,52.0,Male,Karnataka,Bengaluru,Books,Dictionary,5.0,1461.01,39164.4,2024-10-01,Credit Card,2.1,Pending
ORD06442,Zansi Choudhry,52.0,Male,Maharashtra,Bengaluru,Furniture,Table,1.0,4403.69,4403.69,2026-05-29,UPI,1.9,Cancelled
ORD06444,Laksh Ganguly,48.0,Female,Maharashtra,New Delhi,Groceries,Oil,9.0,1508.98,13580.82,2026-06-01,Debit Card,1.2,Cancelled
ORD06445,Ekbal Mall,34.0,Male,Kerala,Chennai,Furniture,Table,9.0,2883.2,25948.8,2025-01-05,Net Banking,2.8,Cancelled
ORD06446,Sudiksha Sarna,64.0,Male,Karnataka,Kochi,Unknown,Rice,5.0,1840.18,9200.9,2024-08-22,Credit Card,2.7,Cancelled
ORD06446,Abhimanyu Dubey,54.0,Female,Tamil Nadu,Bengaluru,Groceries,Rice,9.0,245.47,2209.23,2024-11-03,Credit Card,4.5,Pending
ORD06448,Charan Vig,35.0,Female,Kerala,Kochi,Books,Dictionary,8.0,2004.14,16033.12,2024-09-09,Net Banking,2.2,Cancelled
ORD06449,Henry Varghese,58.0,Male,Delhi,Kochi,Electronics,Laptop,4.0,1081.53,4326.12,2024-07-21,Debit Card,2.4,Pending
ORD06450,Henry Varghese,65.0,Male,Delhi,Chennai,Groceries,Oil,6.0,4581.06,10779.66,2024-10-08,Credit Card,3.1,Pending
ORD06450,Osha Ghose,35.0,Male,Kerala,Bengaluru,Groceries,Chair,1.0,2172.92,10779.66,2025-03-22,Credit Card,3.3,Delivered
ORD06452,Benjamin Modi,35.0,Female,Delhi,New Delhi,Groceries,Dictionary,9.0,4774.35,42969.15,2026-05-20,Net Banking,1.4,Delivered
ORD06453,Aayush Dada,39.0,Female,Maharashtra,Chennai,Books,Magazine,7.0,3885.91,27201.37,2025-02-26,Debit Card,2.1,Delivered
ORD06454,Manya Ram,38.0,Female,Karnataka,Kochi,Clothing,Jacket,2.0,3576.75,7153.5,2025-03-21,UPI,3.6,Delivered
ORD06454,Pahal Gulati,33.0,Female,Maharashtra,New Delhi,Books,Dictionary,6.0,4199.34,25196.04,2026-05-16,Credit Card,4.5,Cancelled
ORD06456,Parth Balakrishnan,45.0,Female,Maharashtra,Mumbai,Furniture,Table,4.0,729.66,25196.04,2026-01-26,Debit Card,2.1,Cancelled
ORD06457,Aarna Pau,37.0,Female,Kerala,Kochi,Books,Novel,7.0,4731.45,33120.15,2025-04-22,Cash,3.0,Delivered
ORD06458,Meera Bawa,65.0,Female,Kerala,Bengaluru,Furniture,Chair,6.0,3529.71,21178.26,2025-09-16,Cash,4.8,Delivered
ORD06459,Upkaar Saraf,26.0,Female,Karnataka,New Delhi,Furniture,Chair,9.0,4643.83,41794.47,2025-09-29,Net Banking,2.9,Pending
ORD06460,Nicholas Kumer,34.0,Female,Tamil Nadu,Mumbai,Clothing,Jacket,6.0,1531.52,9189.12,2025-10-20,Cash,2.2,Cancelled
ORD06461,Samaksh Patel,53.0,Male,Maharashtra,Chennai,Clothing,Shirt,9.0,3349.07,30141.63,2025-02-04,Cash,2.1,Pending
ORD06462,Vincent Bahl,50.0,Female,Maharashtra,Chennai,Groceries,Oil,7.0,1416.64,9916.48,2025-02-04,UPI,3.5,Cancelled
ORD06463,Avni Garg,50.0,Female,Tamil Nadu,Chennai,Groceries,Rice,7.0,4416.79,30917.53,2025-07-18,Credit Card,1.4,Delivered
ORD06464,Siddharth Barman,19.0,Male,Kerala,Bengaluru,Groceries,Milk,3.0,4654.71,13964.13,2025-08-08,Cash,2.4,Delivered
ORD06465,Advaith Kant,45.0,Female,Maharashtra,Bengaluru,Electronics,Headphones,8.0,1829.85,14638.8,2024-07-30,Cash,4.8,Cancelled
ORD06466,Udant Pathak,59.0,Female,Kerala,New Delhi,Electronics,Laptop,6.0,3855.97,23135.82,2026-02-09,Debit Card,4.6,Delivered
ORD06467,Raksha Bala,27.0,Female,Delhi,Chennai,Books,Magazine,5.0,3257.43,16287.15,2025-04-22,Net Banking,3.4,Delivered
ORD06468,Chanchal More,44.0,Female,Karnataka,Chennai,Electronics,Headphones,9.0,786.47,7078.23,2025-06-19,UPI,1.3,Cancelled
ORD06468,Zarna Bera,23.0,Female,Tamil Nadu,Mumbai,Furniture,Table,5.0,3110.43,15552.15,2025-07-20,Credit Card,1.6,Cancelled
ORD06470,Orinder Date,24.0,Female,Tamil Nadu,Mumbai,Electronics,Mobile,7.0,4390.31,30732.17,2025-04-06,Credit Card,4.4,Pending
ORD06471,Orinder Date,44.0,Female,Delhi,Mumbai,Books,Dictionary,7.0,2427.7,30732.17,2026-02-24,UPI,3.7,Delivered
ORD06472,Wahab Kamdar,32.0,Female,Maharashtra,New Delhi,Groceries,Rice,6.0,225.86,1355.16,2025-09-23,Credit Card,3.9,Cancelled
ORD06473,Oeshi Chaudhuri,42.0,Male,Tamil Nadu,New Delhi,Groceries,Rice,6.0,3624.72,1355.16,2024-08-20,Debit Card,3.2,Cancelled
ORD06473,Sarthak Nath,25.0,Female,Maharashtra,Chennai,Electronics,Mobile,3.0,1755.32,5265.96,2025-09-09,Debit Card,4.5,Cancelled
ORD06475,Harsh Hegde,45.0,Male,Maharashtra,Bengaluru,Furniture,Table,3.0,3472.76,24309.32,2024-09-07,Cash,1.9,Delivered
ORD06476,Anusha Madan,54.0,Female,Tamil Nadu,New Delhi,Clothing,Shirt,4.0,2471.13,9884.52,2026-01-19,Cash,2.6,Delivered
ORD06477,Charles Chawla,26.0,Male,Delhi,Bengaluru,Clothing,Jacket,1.0,4313.35,4313.35,2026-04-14,UPI,1.9,Pending
ORD06478,Banjeet Chatterjee,61.0,Male,Tamil Nadu,Kochi,Clothing,Table,1.0,3047.6,3047.6,2025-05-03,UPI,1.9,Cancelled
ORD06479,Adweta Sem,46.0,Female,Tamil Nadu,Kochi,Groceries,Rice,9.0,1574.16,14167.44,2026-05-28,UPI,1.9,Cancelled
ORD06480,Rishi Wadhwa,52.0,Male,Karnataka,Bengaluru,Books,Dictionary,9.0,1693.16,15238.44,2025-12-02,Credit Card,4.9,Delivered
ORD06481,Gavin Ghose,37.0,Female,Kerala,Bengaluru,Groceries,Rice,3.0,4291.7,15238.44,2025-12-10,UPI,2.8,Cancelled
ORD06482,Matthew Mann,60.0,Female,Kerala,Kochi,Furniture,Sofa,9.0,2881.1,25929.9,2025-01-22,Net Banking,2.9,Cancelled
ORD06483,Upma Dara,57.0,Male,Maharashtra,Mumbai,Books,Magazine,9.0,1903.87,17134.83,2025-10-30,Debit Card,2.9,Pending
ORD06484,Dalaja Sunder,39.0,Female,Delhi,Mumbai,Furniture,Sofa,6.0,1207.63,7245.78,2026-04-22,UPI,2.9,Delivered
ORD06485,Bimala Bajwa,31.0,Female,Maharashtra,Bengaluru,Clothing,Shirt,7.0,1447.82,10134.74,2024-12-09,UPI,3.0,Pending
ORD06486,Henry Golla,65.0,Female,Maharashtra,Bengaluru,Groceries,Oil,1.0,1803.68,1803.68,2026-01-10,Credit Card,1.7,Delivered
ORD06487,Upkaar Kalla,21.0,Female,Maharashtra,New Delhi,Books,Dictionary,6.0,2819.92,16919.52,2025-06-11,Credit Card,1.3,Delivered
ORD06488,Kevin Balay,52.0,Male,Maharashtra,Kochi,Electronics,Headphones,9.0,4422.89,39806.01,2024-09-15,UPI,2.6,Pending
ORD06489,Januja Sekhon,26.0,Female,Delhi,Bengaluru,Books,Novel,9.0,2108.33,6324.99,2024-09-05,UPI,2.2,Pending
ORD06490,Tamanna Pradhan,34.0,Female,Maharashtra,Mumbai,Clothing,Shirt,3.0,3018.37,6324.99,2026-04-22,Credit Card,4.6,Pending
ORD06491,Neelima Sidhu,19.0,Female,Karnataka,Mumbai,Groceries,Milk,9.0,2875.14,25876.26,2024-12-16,Net Banking,3.9,Pending
ORD06492,Neelima Sidhu,27.0,Male,Karnataka,New Delhi,Electronics,Laptop,8.0,3229.57,25836.56,2025-09-29,Net Banking,3.1,Pending
ORD06493,Mekhala Bhagat,26.0,Female,Delhi,Bengaluru,Groceries,Rice,10.0,759.52,7595.2,2025-08-19,Debit Card,1.6,Pending
ORD06494,Prisha Soni,21.0,Female,Maharashtra,Bengaluru,Furniture,Table,7.0,3923.64,27465.48,2026-01-04,Credit Card,5.0,Delivered
ORD06495,Libni Jha,34.0,Male,Karnataka,Kochi,Books,Novel,7.0,1301.68,9111.76,2024-08-28,Net Banking,1.5,Delivered
ORD06496,Lakshmi Divan,44.0,Female,Karnataka,Chennai,Clothing,Jacket,4.0,3810.26,15241.04,2025-06-16,UPI,3.0,Cancelled
ORD06497,Ekaja Guha,44.0,Female,Karnataka,Mumbai,Books,Novel,7.0,3131.18,21918.26,2025-09-25,Net Banking,4.9,Delivered
ORD06498,Timothy Kadakia,64.0,Female,Kerala,Mumbai,Books,Laptop,7.0,1192.86,8350.02,2025-08-31,Cash,2.2,Cancelled
ORD06499,Girindra Gade,65.0,Female,Delhi,Kochi,Furniture,Sofa,7.0,4257.19,29800.33,2025-04-14,UPI,2.4,Delivered
ORD06500,Vihaan Bumb,29.0,Female,Karnataka,Chennai,Clothing,Shirt,1.0,925.01,925.01,2025-11-19,Credit Card,4.3,Delivered
ORD06501,Dalaja Narang,29.0,Female,Tamil Nadu,Bengaluru,Books,Magazine,1.0,3514.77,21088.62,2024-09-29,Cash,1.3,Delivered
ORD06502,Chasmum Butala,42.0,Female,Kerala,Bengaluru,Books,Milk,5.0,330.91,1654.55,2026-03-19,Cash,3.4,Pending
ORD06503,Mahika Bail,44.0,Female,Tamil Nadu,Bengaluru,Furniture,Sofa,3.0,1691.25,5073.75,2025-07-26,Cash,3.4,Delivered
ORD06504,Libni Bhandari,18.0,Female,Tamil Nadu,Chennai,Electronics,Mobile,7.0,2727.05,19089.35,2025-04-01,Credit Card,4.3,Cancelled
ORD06505,Eta Mander,56.0,Female,Tamil Nadu,Kochi,Clothing,Jacket,9.0,2869.53,25825.77,2026-04-02,Credit Card,2.0,Cancelled
ORD06506,Ishwar Loke,49.0,Female,Kerala,Kochi,Furniture,Chair,9.0,3266.17,29395.53,2025-09-13,UPI,1.6,Pending
ORD06507,Dominic Nagar,20.0,Male,Karnataka,Kochi,Clothing,Jeans,2.0,857.97,1715.94,2025-09-13,Net Banking,2.9,Pending
ORD06508,Nitara Sachdeva,20.0,Female,Karnataka,Mumbai,Electronics,Laptop,4.0,857.97,1061.48,2026-05-21,Cash,4.3,Pending
ORD06509,Netra Varughese,63.0,Female,Karnataka,New Delhi,Furniture,Chair,8.0,1431.17,11449.36,2026-01-07,Debit Card,2.3,Pending
ORD06510,Jatin Solanki,27.0,Male,Kerala,Chennai,Furniture,Chair,2.0,2118.69,4237.38,2026-01-25,Credit Card,3.3,Pending
ORD06511,Zaitra Basak,22.0,Male,Karnataka,Chennai,Electronics,Laptop,10.0,3711.45,37114.5,2025-07-23,Cash,2.8,Cancelled
ORD06512,Gayathri Saxena,64.0,Male,Tamil Nadu,Mumbai,Electronics,Shirt,8.0,753.33,6026.64,2026-01-01,Cash,2.9,Pending
ORD06513,Rajeshri Brar,20.0,Male,Tamil Nadu,Mumbai,Clothing,Shirt,2.0,1564.13,3128.26,2026-01-16,Cash,2.7,Pending
ORD06513,Rajeshri Brar,27.0,Male,Kerala,Chennai,Groceries,Rice,6.0,1343.49,10779.66,2025-07-31,Cash,3.9,Delivered
ORD06515,Yachana Raju,47.0,Female,Karnataka,New Delhi,Electronics,Headphones,1.0,963.79,963.79,2024-09-27,Net Banking,3.2,Cancelled
ORD06516,Vrinda Gera,34.0,Male,Karnataka,Mumbai,Groceries,Oil,9.0,963.79,10912.86,2025-12-23,Net Banking,4.2,Cancelled
ORD06517,Mason Tank,28.0,Male,Delhi,New Delhi,Electronics,Laptop,3.0,4498.06,13494.18,2025-03-24,Cash,2.8,Pending
ORD06518,Devika Dhawan,42.0,Female,Kerala,Kochi,Clothing,Jacket,7.0,3929.53,27506.71,2024-12-04,Net Banking,2.0,Pending
ORD06519,Qasim Muni,54.0,Male,Maharashtra,Kochi,Furniture,Sofa,1.0,3371.59,3371.59,2025-10-15,Net Banking,3.6,Cancelled
ORD06520,Qasim Muni,49.0,Female,Tamil Nadu,Chennai,Groceries,Rice,7.0,660.29,10779.66,2025-10-15,Debit Card,3.8,Pending
ORD06521,Baljiwan Luthra,53.0,Male,Maharashtra,Kochi,Furniture,Table,7.0,2137.93,14965.51,2024-11-17,Debit Card,4.3,Pending
ORD06522,Avni Sharaf,24.0,Male,Karnataka,Kochi,Books,Dictionary,7.0,4648.22,32537.54,2025-06-13,Debit Card,1.5,Cancelled
ORD06523,Kai Badami,31.0,Male,Maharashtra,Kochi,Books,Dictionary,6.0,1502.04,9012.24,2026-03-20,Cash,1.9,Cancelled
ORD06524,Farhan Mitter,19.0,Female,Karnataka,Mumbai,Electronics,Laptop,10.0,4259.2,42592.0,2025-11-29,Credit Card,4.2,Cancelled
ORD06525,Aachal Vohra,46.0,Male,Kerala,Bengaluru,Unknown,Jacket,2.0,784.18,1568.36,2026-02-21,Net Banking,2.5,Cancelled
ORD06526,Gaurika Pandit,45.0,Female,Tamil Nadu,New Delhi,Groceries,Oil,8.0,1687.33,13498.64,2025-03-20,Cash,4.8,Pending
ORD06527,Aradhana Seth,62.0,Male,Tamil Nadu,Chennai,Clothing,Jacket,7.0,3329.72,23308.04,2025-04-07,Credit Card,2.9,Pending
ORD06528,Yahvi Mody,62.0,Male,Karnataka,Bengaluru,Clothing,Laptop,1.0,1801.63,1801.63,2025-07-31,UPI,3.5,Cancelled
ORD06529,Lila Cherian,47.0,Male,Kerala,New Delhi,Books,Magazine,3.0,4625.77,13877.31,2025-01-20,Cash,4.4,Delivered
ORD06530,Pallavi Rajagopal,19.0,Male,Kerala,Kochi,Books,Magazine,9.0,629.7,5667.3,2024-06-27,Net Banking,3.9,Delivered
ORD06531,Krishna Bhalla,55.0,Male,Tamil Nadu,New Delhi,Electronics,Headphones,4.0,4107.97,16431.88,2025-08-07,Credit Card,2.3,Pending
ORD06532,Yamini Tata,63.0,Male,Kerala,Kochi,Clothing,Jeans,9.0,4987.8,44890.2,2024-11-07,Cash,3.7,Delivered
ORD06533,Ishani Bakshi,54.0,Female,Tamil Nadu,Kochi,Clothing,Shirt,2.0,4951.83,9903.66,2025-01-08,Cash,1.9,Pending
ORD06534,Wishi Rau,46.0,Female,Tamil Nadu,New Delhi,Groceries,Oil,7.0,3542.63,24798.41,2025-07-17,Cash,2.0,Delivered
ORD06535,Rohan Sandhu,36.0,Male,Karnataka,Mumbai,Books,Magazine,7.0,793.39,5553.73,2024-11-07,Net Banking,1.4,Delivered
ORD06536,Brinda Gulati,18.0,Female,Karnataka,Bengaluru,Furniture,Table,4.0,3536.87,14147.48,2026-02-24,Cash,4.6,Cancelled
ORD06537,Saumya Chandra,58.0,Male,Delhi,Chennai,Unknown,Milk,10.0,280.37,2803.7,2025-04-01,Credit Card,4.6,Pending
ORD06538,Dhriti Contractor,31.0,Female,Tamil Nadu,Mumbai,Books,Novel,4.0,280.37,19975.2,2024-11-05,Cash,2.9,Delivered
ORD06539,Yasti Deep,53.0,Male,Kerala,Chennai,Books,Novel,8.0,3211.11,19975.2,2025-11-07,Credit Card,2.7,Cancelled
ORD06540,Noah Chhabra,57.0,Male,Karnataka,Chennai,Books,Chair,2.0,1216.44,2432.88,2024-11-01,Cash,1.1,Cancelled
ORD06541,Warinder Bobal,49.0,Male,Karnataka,New Delhi,Books,Novel,10.0,433.48,4334.8,2025-06-23,Cash,1.5,Pending
ORD06542,Nidra Gulati,60.0,Male,Delhi,Mumbai,Furniture,Table,3.0,1139.6,3418.8,2024-10-24,Debit Card,4.6,Pending
ORD06543,Raghav Keer,39.0,Male,Kerala,Bengaluru,Groceries,Milk,8.0,2278.97,3418.8,2024-10-06,UPI,3.7,Delivered
ORD06544,Jeet Chada,22.0,Male,Karnataka,New Delhi,Groceries,Rice,2.0,3357.34,6714.68,2025-09-30,UPI,3.7,Delivered
ORD06545,Xiti Kala,49.0,Male,Delhi,New Delhi,Electronics,Headphones,1.0,3234.42,3234.42,2025-03-24,UPI,4.8,Pending
ORD06546,Anita Apte,48.0,Male,Delhi,Chennai,Electronics,Headphones,6.0,927.91,5567.46,2024-06-23,Debit Card,2.2,Pending
ORD06547,Yashoda Kibe,37.0,Male,Delhi,Chennai,Books,Dictionary,1.0,4903.07,4903.07,2024-08-08,Cash,4.9,Delivered
ORD06548,Zaitra Rastogi,41.0,Male,Delhi,Mumbai,Clothing,Jacket,8.0,3955.45,31643.6,2026-03-24,Credit Card,1.7,Cancelled
ORD06549,Lajita Pai,53.0,Male,Tamil Nadu,Chennai,Unknown,Milk,10.0,2037.92,20379.2,2025-10-28,Credit Card,3.5,Delivered
ORD06550,Gabriel Virk,24.0,Female,Delhi,Chennai,Groceries,Oil,10.0,682.27,5458.16,2025-12-03,Debit Card,1.1,Pending
ORD06551,Tanish Palan,20.0,Female,Karnataka,Chennai,Electronics,Laptop,9.0,3681.06,33129.54,2024-06-21,Credit Card,1.5,Cancelled
ORD06552,Chakradev Chandra,22.0,Male,Delhi,Chennai,Clothing,Jacket,8.0,771.17,6169.36,2025-07-05,Net Banking,3.6,Pending
ORD06553,Vihaan Gandhi,48.0,Male,Karnataka,Chennai,Books,Novel,2.0,1739.83,3479.66,2025-10-16,UPI,2.6,Delivered
ORD06554,Harini Madan,56.0,Male,Kerala,Kochi,Groceries,Rice,7.0,2693.38,18853.66,2025-04-09,Debit Card,3.2,Cancelled
ORD06555,Ekanta Seshadri,56.0,Male,Maharashtra,Chennai,Furniture,Sofa,7.0,784.14,5488.98,2026-02-05,Debit Card,4.0,Delivered
ORD06556,Jacob Virk,60.0,Male,Kerala,Kochi,Unknown,Shirt,5.0,920.61,4603.05,2024-06-23,Debit Card,2.4,Pending
ORD06557,Naveen Lall,43.0,Female,Kerala,Bengaluru,Clothing,Jeans,2.0,2859.55,5719.1,2026-02-08,Debit Card,1.8,Delivered
ORD06558,Christopher Talwar,28.0,Male,Kerala,Bengaluru,Furniture,Sofa,4.0,2645.26,10581.04,2024-06-25,Cash,2.4,Delivered
ORD06559,Maya Batta,36.0,Male,Kerala,Mumbai,Books,Magazine,6.0,1594.48,10581.04,2025-07-06,UPI,3.6,Cancelled
ORD06560,Ekaraj Borra,41.0,Female,Delhi,Bengaluru,Furniture,Magazine,5.0,1481.49,7407.45,2025-09-19,Credit Card,3.3,Pending
ORD06561,Radha Sawhney,56.0,Female,Delhi,Chennai,Books,Magazine,10.0,1864.08,18640.8,2025-08-20,Net Banking,1.2,Pending
ORD06562,Ishita Tak,51.0,Female,Kerala,Bengaluru,Furniture,Table,10.0,1677.42,16774.2,2025-02-18,Debit Card,1.2,Cancelled
ORD06563,Advik Date,28.0,Male,Delhi,New Delhi,Books,Magazine,1.0,2379.77,2379.77,2025-08-21,Net Banking,3.1,Pending
ORD06564,Balendra Murthy,31.0,Female,Maharashtra,Kochi,Electronics,Mobile,3.0,1335.48,4006.44,2025-02-16,Net Banking,2.3,Cancelled
ORD06565,Tarak Nadkarni,52.0,Male,Maharashtra,Chennai,Groceries,Rice,8.0,2415.5,19324.0,2026-02-18,Debit Card,1.8,Delivered
ORD06566,Dev Ranganathan,41.0,Female,Maharashtra,Bengaluru,Groceries,Magazine,6.0,2415.5,15722.64,2026-01-03,Credit Card,1.8,Delivered
ORD06567,Anjali Bumb,20.0,Female,Tamil Nadu,New Delhi,Groceries,Oil,7.0,4424.36,30970.52,2026-03-19,Cash,1.5,Delivered
ORD06568,Aryan Korpal,55.0,Female,Tamil Nadu,Kochi,Groceries,Laptop,10.0,847.55,8475.5,2026-01-05,UPI,3.3,Cancelled
ORD06569,Keya Sodhi,21.0,Female,Delhi,Bengaluru,Clothing,Jacket,3.0,4326.38,12979.14,2025-04-11,Cash,2.1,Delivered
ORD06570,Diya Bala,58.0,Male,Kerala,Chennai,Groceries,Oil,7.0,1165.49,8158.43,2025-12-07,Debit Card,4.8,Delivered
ORD06571,Zinal Doshi,28.0,Male,Delhi,Bengaluru,Books,Magazine,8.0,1839.47,14715.76,2025-10-29,Cash,1.7,Pending
ORD06572,Warhi Bhalla,36.0,Female,Kerala,New Delhi,Electronics,Headphones,2.0,1745.97,3491.94,2025-10-29,Cash,2.9,Pending
ORD06573,Advik Kant,46.0,Male,Tamil Nadu,New Delhi,Unknown,Chair,4.0,2369.37,9477.48,2026-01-04,Credit Card,4.8,Delivered
ORD06574,Faqid Mody,39.0,Female,Maharashtra,Kochi,Electronics,Chair,4.0,3906.63,15626.52,2024-07-03,Net Banking,2.3,Delivered
ORD06575,Balendra Aggarwal,64.0,Female,Karnataka,New Delhi,Clothing,Shirt,1.0,2666.75,2666.75,2024-12-19,Cash,2.7,Delivered
ORD06576,Samar Patel,64.0,Male,Karnataka,Bengaluru,Clothing,Shirt,8.0,1214.75,9718.0,2025-07-19,UPI,2.9,Cancelled
ORD06577,Barkha Oak,34.0,Male,Delhi,Kochi,Books,Dictionary,4.0,2219.9,8879.6,2025-08-30,Cash,4.5,Pending
ORD06577,Hritik Sant,31.0,Female,Maharashtra,Kochi,Groceries,Rice,3.0,456.29,1368.87,2024-08-26,UPI,1.8,Delivered
ORD06579,Madhav Ramesh,27.0,Male,Kerala,New Delhi,Groceries,Oil,4.0,2081.25,8325.0,2025-03-05,UPI,3.2,Delivered
ORD06580,Madhav Ramesh,21.0,Male,Karnataka,New Delhi,Groceries,Oil,6.0,4637.57,27825.42,2026-03-03,UPI,4.8,Pending
ORD06581,Pratyush Cheema,39.0,Female,Kerala,Mumbai,Books,Dictionary,5.0,4851.11,24255.55,2025-03-14,Credit Card,3.2,Pending
ORD06582,Hardik Roy,26.0,Female,Karnataka,Mumbai,Groceries,Oil,9.0,1061.43,9552.87,2026-05-14,Debit Card,1.6,Pending
ORD06583,Finn Bhakta,41.0,Male,Karnataka,Kochi,Groceries,Sofa,4.0,1730.04,10779.66,2025-11-30,Debit Card,3.0,Pending
ORD06584,Shravya Shan,55.0,Male,Maharashtra,Kochi,Unknown,Laptop,6.0,1454.25,8725.5,2025-11-29,Cash,4.2,Pending
ORD06585,Nidra Dutt,60.0,Female,Kerala,Kochi,Electronics,Mobile,5.0,3538.27,17691.35,2026-02-08,UPI,1.5,Delivered
ORD06586,Yauvani Datta,64.0,Male,Karnataka,Chennai,Clothing,Jacket,3.0,1409.74,4229.22,2025-04-13,UPI,4.0,Pending
